name,page_number,reference,is_bold,volume
Pascal (Étienne),147 sq,,true,vol_7
Pascal (Étienne),159 (n),,false,vol_7
Pascal (Étienne),166,,true,vol_7
Pascal (Étienne),248,,true,vol_7
Pascal (Étienne),282 (n),,true,vol_7
Pascal (Étienne),295,,true,vol_7
Pascal (Étienne),342 (n),,false,vol_7
Pascal (Étienne),347,,false,vol_7
Paul de Samosate,180,,true,vol_7
Peiresc (Nicolas Fabri de),34,,true,vol_7
Peiresc (Nicolas Fabri de),124 (n),,false,vol_7
Peiresc (Nicolas Fabri de),213 (n),,false,vol_7
Peiresc (Nicolas Fabri de),242 (n),,false,vol_7
"Pelé, libraire",106,,true,vol_7
Pell (John),107 (n),,false,vol_7
Pell (John),441 (n),,false,vol_7
Pereirius (Benedictus),372,,false,vol_7
Petau (le P. Denis),29,,true,vol_7
Petau (le P. Denis),183 (n),,false,vol_7
Petit (Pierre),27 (n et t),,true,vol_7
Petit (Pierre),30,,false,vol_7
Petit (Pierre),82,,true,vol_7
Petit (Pierre),85 sq,,false,vol_7
Petit (Pierre),89 (n),,false,vol_7
Petit (Pierre),123 (n et t),,true,vol_7
Petit (Pierre),124,,true,vol_7
Petit (Pierre),134 sq,,true,vol_7
Petit (Pierre),137 sq,,false,vol_7
Petit (Pierre),169 sq,,true,vol_7
Petit (Pierre),171 sq,,false,vol_7
Petit (Pierre),178,,false,vol_7
Petit (Pierre),215 (n et t),,true,vol_7
Petit (Pierre),233 sq,,true,vol_7
Petit (Pierre),242 sq,,false,vol_7
Petit (Pierre),311,,true,vol_7
Petit (Pierre),312 (n),,false,vol_7
Petit (Pierre),371,,false,vol_7
Petit (Pierre),415 sq,,false,vol_7
Petit (Samuel),185,,true,vol_7
Petit (Samuel),211,,true,vol_7
Pétrone,243 (n),,false,vol_7
Philon (Jean),182 (n),,false,vol_7
"Photin, hérétique du IIIe siècle",180,,true,vol_7
Pic de la Mirandole,214,,true,vol_7
Plemp (V. Fortunat),46,,false,vol_7
Plemp (V. Fortunat),178 (n),,false,vol_7
Plemp (V. Fortunat),312,,true,vol_7
Plemp (V. Fortunat),417 (n),,false,vol_7
Poirier (dom),224,,false,vol_7
Poirier (dom),253,,false,vol_7
Pollot (Alphonse),113,,false,vol_7
Pollot (Alphonse),312 (n et t),,true,vol_7
Porphyre,111,,false,vol_7
Poulet,140 (n),,false,vol_7
Ptolémée (Claude),223,,true,vol_7
Ptolémée (Claude),231 sq,,true,vol_7
Ptolémée (Claude),316 (n),,false,vol_7
Ptolémée (Claude),390,,true,vol_7
Ptolémée (Claude),395,,true,vol_7
"Rabout, consul",44,,true,vol_7
"Rabout, consul",48,,true,vol_7
Rakoczi (le prince Georges),187,,false,vol_7
Reael (Laurent),140,,false,vol_7
Ramus (Pierre de la Ramée),57,,false,vol_7
Ramus (Pierre de la Ramée),251,,false,vol_7
"Reneri (Henri Regnier, dit)",113 sq,,true,vol_7
"Reneri (Henri Regnier, dit)",187,,false,vol_7
"Reneri (Henri Regnier, dit)",349 (n),,false,vol_7
"Reneri (Henri Regnier, dit)",440,,false,vol_7
Rey (Jean),349 (n),,false,vol_7
Rey (Jean),372,,false,vol_7
Riccioli (Giov. Bapt.),371 (n),,false,vol_7
Richelieu (le cardinal de),38,,true,vol_7
Richelieu (le cardinal de),43,,true,vol_7
Richelieu (le cardinal de),83,,true,vol_7
Richelieu (le cardinal de),203 (n),,false,vol_7
Richelieu (le cardinal de),240,,true,vol_7
Rivault (David),54 (n),,false,vol_7
Rivet (André),22 sq,,false,vol_7
Rivet (André),32 sq,,false,vol_7
Rivet (André),38 (n),,false,vol_7
Rivet (André),84,,false,vol_7
Rivet (André),106 (n),,false,vol_7
Rivet (André),113,,false,vol_7
Rivet (André),115 (n),,false,vol_7
Rivet (André),127 (n),,false,vol_7
Rivet (André),180 sq,,false,vol_7
Rivet (André),187,,false,vol_7
Rivet (André),206 (n),,false,vol_7
Rivet (André),210,,true,vol_7
Rivet (André),218,,false,vol_7
Rivet (André),222,,false,vol_7
Rivet (André),235,,false,vol_7
Rivet (Claude),210,,false,vol_7
Rivet (Claude),235 (n),,false,vol_7
Rivet (Frédéric),180,,true,vol_7
Rivet (Frédéric),187,,false,vol_7
Rivet (Frédéric),210,,true,vol_7
Rivet (Frédéric),212,,true,vol_7
Rivet (Frédéric),213,,true,vol_7
Roberval (Gilles Personne de),6,,false,vol_7
Roberval (Gilles Personne de),7,,false,vol_7
Roberval (Gilles Personne de),13,,false,vol_7
Roberval (Gilles Personne de),18 (n),,false,vol_7
Roberval (Gilles Personne de),21,,false,vol_7
Roberval (Gilles Personne de),50 sq,,false,vol_7
Roberval (Gilles Personne de),56 sq,,false,vol_7
Roberval (Gilles Personne de),64 sq,,false,vol_7
Roberval (Gilles Personne de),75,,false,vol_7
Roberval (Gilles Personne de),79,,true,vol_7
Roberval (Gilles Personne de),84 (n),,false,vol_7
Roberval (Gilles Personne de),85,,false,vol_7
Roberval (Gilles Personne de),121,,true,vol_7
Roberval (Gilles Personne de),125 sq,,true,vol_7
Roberval (Gilles Personne de),129 (n),,false,vol_7
Roberval (Gilles Personne de),132 (n),,false,vol_7
Roberval (Gilles Personne de),140 (n),,false,vol_7
Roberval (Gilles Personne de),147,,true,vol_7
Roberval (Gilles Personne de),173 sq,,false,vol_7
Roberval (Gilles Personne de),177 (n),,false,vol_7
Roberval (Gilles Personne de),178,,false,vol_7
Roberval (Gilles Personne de),189,,false,vol_7
Roberval (Gilles Personne de),197 (n),,false,vol_7
Roberval (Gilles Personne de),201 sq,,false,vol_7
Roberval (Gilles Personne de),224,,false,vol_7
Roberval (Gilles Personne de),225 sq,,false,vol_7
Roberval (Gilles Personne de),236,,false,vol_7
Roberval (Gilles Personne de),238,,false,vol_7
Roberval (Gilles Personne de),254 sq,,false,vol_7
Roberval (Gilles Personne de),267,,false,vol_7
Roberval (Gilles Personne de),278 (n),,false,vol_7
Roberval (Gilles Personne de),284-286,,false,vol_7
Roberval (Gilles Personne de),295,,false,vol_7
Roberval (Gilles Personne de),308 (n),,false,vol_7
Roberval (Gilles Personne de),309,,true,vol_7
Roberval (Gilles Personne de),313,,true,vol_7
Roberval (Gilles Personne de),323 (n),,false,vol_7
Roberval (Gilles Personne de),327 (n),,false,vol_7
Roberval (Gilles Personne de),329,,true,vol_7
Roberval (Gilles Personne de),333 (n),,false,vol_7
Roberval (Gilles Personne de),342 (n),,false,vol_7
Roberval (Gilles Personne de),347,,false,vol_7
Roberval (Gilles Personne de),353 (n),,false,vol_7
Roberval (Gilles Personne de),376 sq,,true,vol_7
Roberval (Gilles Personne de),397 sq,,true,vol_7
Roberval (Gilles Personne de),402 sq,,true,vol_7
Roberval (Gilles Personne de),422,,true,vol_7
Roberval (Gilles Personne de),425 sq,,false,vol_7
Roberval (Gilles Personne de),442,,true,vol_7
Roberval (Gilles Personne de),445,,true,vol_7
Rocca (Giamb.),109,,false,vol_7
Rochot (B.),242 (n),,false,vol_7
Rochot (B.),437,,false,vol_7
"Rocolet, libraire",108,,false,vol_7
Roth (Léon),143,,false,vol_7
Roth (Léon),222,,false,vol_7
"Ruar (Martin), socinien",22 (n),,false,vol_7
Saint-Cyran (l'abbé de),217,,false,vol_7
Saint-Cyran (l'abbé de),220,,false,vol_7
"Sainte-Croix (André Jumeau, prieur de)",129 (n),,false,vol_7
"Sainte-Croix (André Jumeau, prieur de)",179,,false,vol_7
"Sainte-Croix (André Jumeau, prieur de)",235,,false,vol_7
"Sainte-Croix (André Jumeau, prieur de)",239,,true,vol_7
"Sainte-Croix (André Jumeau, prieur de)",253,,false,vol_7
"Sainte-Croix (André Jumeau, prieur de)",257 sq,,false,vol_7
"Sainte-Croix (André Jumeau, prieur de)",270-272,,false,vol_7
"Sainte-Croix (André Jumeau, prieur de)",273 à 279,,false,vol_7
"Sainte-Croix (André Jumeau, prieur de)",299-301,,false,vol_7
"Sainte-Croix (André Jumeau, prieur de)",313,,true,vol_7
"Sainte-Croix (André Jumeau, prieur de)",314,,true,vol_7
"Sainte-Croix (André Jumeau, prieur de)",346,,false,vol_7
"Sainte-Croix (André Jumeau, prieur de)",402 (n),,false,vol_7
"Sainte-Croix (André Jumeau, prieur de)",404 sq,,true,vol_7
"Sainte-Croix (André Jumeau, prieur de)",422,,false,vol_7
Santini (Antonio),109,,false,vol_7
Sassen (Ferd.),113 (n),,false,vol_7
Saumaise (Claude de),28,,false,vol_7
Saumaise (Claude de),116 (n),,false,vol_7
Saumaise (Claude de),143 (n),,false,vol_7
Saumaise (Claude de),184,,true,vol_7
Saumaise (Claude de),185 (n),,false,vol_7
Saumaise (Claude de),186,,true,vol_7
Saumaise (Claude de),188,,false,vol_7
Saumaise (Claude de),212 sq,,true,vol_7
Saumaise (Claude de),218,,false,vol_7
Saumaise (Claude de),223 (n),,false,vol_7
Saumaise (Claude de),336 sq,,true,vol_7
Saumaise (Claude de),440,,false,vol_7
Scaliger (Joseph),90,,false,vol_7
Scheiner (le P. Christophe),424 (n),,false,vol_7
Schlümlich,426 (n),,false,vol_7
Schurman (Anne-Marie de),2 (n),,false,vol_7
Schurman (Anne-Marie de),213 sq.,,true,vol_7
Schurman (Anne-Marie de),218 sq (en hollandais : van Schuurman),,false,vol_7
Scrivertus (Petrus),33,,false,vol_7
Seguenot (Claude),217,,true,vol_7
Seguenot (Claude),220,,false,vol_7
Selden (Jean),186,,true,vol_7
Serisay (Jacques de),135 (n),,false,vol_7
Silhon (Jean de),24 (n),,false,vol_7
Silhon (Jean de),135,,true,vol_7
Silhon (Jean de),138 (n),,false,vol_7
Simplicius,370,,false,vol_7
"Sionita (Gabriel), orientaliste",223,,true,vol_7
Sirmond (le P. Antoine),24 (n),,false,vol_7
"Sirmond (le P. Jacques, S.J.)",25,,true,vol_7
"Sirmond (le P. Jacques, S.J.)",220,,false,vol_7
Smith (Birket),437 (n),,false,vol_7
Snellius (Willebrord Snell),19,,true,vol_7
Stace,243 (n),,false,vol_7
Stampioen (Jan),453,,false,vol_7
Stevin (Simon),341,,true,vol_7
Stevin (Simon),369,,false,vol_7
Stifel (Michael),425,,false,vol_7
Tamerlan,186,,false,vol_7
Tamizey de Larroque,185 (n),,false,vol_7
Tamizey de Larroque,220 (n),,false,vol_7
Tancken (Martinus),437,,false,vol_7
Tannery (Paul),73 (n),,false,vol_7
Tannery (Paul),74,,false,vol_7
Tannery (Paul),113,,false,vol_7
Tannery (Paul),135 (n),,false,vol_7
Tannery (Paul),136,,false,vol_7
Tannery (Paul),141 (n),,false,vol_7
Tannery (Paul),201 (n),,false,vol_7
Tannery (Paul),294,,false,vol_7
Tannery (Paul),375 (n),,false,vol_7
"Tartaglia (Nicolo Fontana, dit)",373 (n),,false,vol_7
"Tartaglia (Nicolo Fontana, dit)",402,,false,vol_7
Taton (René),146,,false,vol_7
Taton (René),149,,false,vol_7
Taylor (Francis),25,,false,vol_7
Taylor (Francis),211 (n et t),,false,vol_7
Térence,273 (n),,false,vol_7
Tertullien,391,,true,vol_7
Thabit ben Korrah,132 (n),,false,vol_7
Thabit ben Korrah,225 (n),,false,vol_7
"Thebaïs, musicien grec",384,,true,vol_7
Théocrite,88,,true,vol_7
Théodoret,25,,true,vol_7
Théon de Smyrne,129 (n),,false,vol_7
Thévenot (Melch.),369,,false,vol_7
Thibeudeau (A.-W.),119,,false,vol_7
Thibeudeau (A.-W.),catalogue cité : 203,,false,vol_7
Thou (l'Abbé Jacques-Auguste de),143 (n),,false,vol_7
Thou (le président Jacques-Auguste de),143 (n),,false,vol_7
Thou (le président Jacques-Auguste de),214 (n),,false,vol_7
Torricelli (Evangelista),57 (n),,false,vol_7
Ulfeld (Corfitz),437,,false,vol_7
Urbain VIII,111 (n),,false,vol_7
Urbain VIII,383 (n),,false,vol_7
Valentin (Trithéite ?),182 sq,,true,vol_7
Valerio (Luca),369 sq.,,false,vol_7
Valle (della),389,,true,vol_7
Van Baerle (Caspar),218,,false,vol_7
Van Beverwyck (Jan),216 (n),,false,vol_7
Van Helmont (J.-Bapt.),348 (n),,false,vol_7
"Van Schooten (le Jeune, Franz)",83 (n),,false,vol_7
"Van Schooten (le Jeune, Franz)",107 (n),,false,vol_7
"Van Schooten (le Jeune, Franz)",139,,false,vol_7
"Van Schooten (le Jeune, Franz)",142 (n),,false,vol_7
"Van Schooten (le Jeune, Franz)",267,,false,vol_7
"Van Schooten (le Jeune, Franz)",425,,false,vol_7
Van Vloten,117 (n),,false,vol_7
Varignon (Pierre),371 sq.,,false,vol_7
Varignon (Pierre),402 (n),,false,vol_7
"Vatier (le P. Antoine, S.J.)",80,,true,vol_7
"Vatier (le P. Antoine, S.J.)",85,,false,vol_7
Vaulezard (de),36,,false,vol_7
Véron (le P. François),23,,true,vol_7
Vicentino (Nicolo),386,,true,vol_7
Viète (François),19,,true,vol_7
Viète (François),32 sq.,,false,vol_7
Viète (François),36,,false,vol_7
Viète (François),51,,false,vol_7
Viète (François),56,,false,vol_7
Viète (François),64,,false,vol_7
Viète (François),87,,false,vol_7
Viète (François),88 sq.,,false,vol_7
Viète (François),107,,false,vol_7
Viète (François),120,,false,vol_7
Viète (François),312,,false,vol_7
Viète (François),328,,true,vol_7
Viète (François),332 (n),,false,vol_7
Villiers (Christophe),174 (n),,false,vol_7
Villiers (Christophe),177 (n),,false,vol_7
Villiers (Christophe),229 (n),,false,vol_7
Vitellion (= Witelo),231 sq,,true,vol_7
Virgile,115,,true,vol_7
Vivès (Louis),214,,true,vol_7
Voët (Gisbert),219,,false,vol_7
Voestenraedt (J. de),27,,true,vol_7
"Volkelius (Jean), socinien",23,,true,vol_7
Vossius (Gérard et Isaac),35,,false,vol_7
Vossius (Gérard et Isaac),36,,false,vol_7
Vossius (Gérard et Isaac),214,,true,vol_7
Vuilemin (Jules),335,,false,vol_7
Walaeus (Antonius),218 (n),,false,vol_7
Walker (Évelyne),403 (n),,false,vol_7
Wassenaer (Gérard van),113,,false,vol_7
Wilhem (David le Leu de),117,,false,vol_7
Wilhem (David le Leu de),127 (n),,false,vol_7
Wilhem (David le Leu de),222,,true,vol_7
Wilhem (David le Leu de),437,,false,vol_7
Wilhem (Paul le Leu de),437,,false,vol_7
Worp (J. A.),218 (n),,false,vol_7
Xavier (le P. Jérôme),217 (n et t),,true,vol_7
Zarlino,34,,true,vol_7
Zarlino,385,,true,vol_7
Abélard (Pierre),314 sq.,,true,vol_8
Abélard (Pierre),355 n,,false,vol_8
Abélard (Pierre),"357,",,true,vol_8
Abélard (Pierre),404,,true,vol_8
Abélard (Pierre),526 n,,false,vol_8
Adam (Charles),484,,false,vol_8
Aemilius (Antoine),432,,false,vol_8
"Aesopus, ami de Cicéron",439,,true,vol_8
Agarrat (Antoine),446,,false,vol_8
Agathange (le P.),446,,false,vol_8
Aggiunti (Niccolo),710,,false,vol_8
Agricola (George),541 n,,false,vol_8
Aguiloni (François),581,,true,vol_8
Albert de Saxe,119,,false,vol_8
Albert le Grand,124,,false,vol_8
Allan (Thomas),318 n,,false,vol_8
Alphonse de Castille,582,,true,vol_8
Amboise (François d'),314 n,,false,vol_8
Ambroise (Saint),561,,true,vol_8
"Anastase (le P.), capucin",417,,false,vol_8
Anderson (Alexandre),505,,true,vol_8
André de Césarée (Saint),589,,true,vol_8
André de Césarée (Saint),651 sq.,,true,vol_8
André de Césarée (Saint),713,,true,vol_8
Ange (Maximilien de l'),679,,false,vol_8
Anselme de Cantorbery,652,,false,vol_8
Anselme de Laon,561,,true,vol_8
Anselme de Laon,652,,false,vol_8
Anselme (le P.),84 n,,false,vol_8
Apollonius de Perge,92 n,,false,vol_8
Apollonius de Perge,159,,true,vol_8
Apollonius de Perge,"180,",,true,vol_8
Apollonius de Perge,250,,true,vol_8
Apollonius de Perge,295,,true,vol_8
Apollonius de Perge,311,,true,vol_8
Apollonius de Perge,470 sq.,,true,vol_8
Apollonius de Perge,"581,",,true,vol_8
Apollonius de Perge,697,,true,vol_8
Apôtres (Actes des),61,,false,vol_8
Archimède,19 n,,false,vol_8
Archimède,98,,false,vol_8
Archimède,183,,false,vol_8
Archimède,198,,false,vol_8
Archimède,273,,false,vol_8
Archimède,581,,true,vol_8
Archimède,701,,true,vol_8
Archytas,9,,false,vol_8
Archytas,10,,false,vol_8
Archytas,15,,false,vol_8
Arethas de Césarée,589,,true,vol_8
Arethas de Césarée,651 sq.,,true,vol_8
Arethas de Césarée,713,,true,vol_8
Aretin (Guido),,Guy,false,vol_8
Aretius (Jacobus),313-420,,true,vol_8
Aretius (Jacobus),355-359,,true,vol_8
Aretius (Jacobus),402-406,,true,vol_8
Arias Montanus,653,,true,vol_8
Aristide Quintilien (musicographe),13,,true,vol_8
Aristide Quintilien (musicographe),377,,false,vol_8
Aristote,2,,false,vol_8
Aristote,28,,true,vol_8
Aristote,80,,false,vol_8
Aristote,97 n,,false,vol_8
Aristote,99 n,,false,vol_8
Aristote,"113,",,true,vol_8
Aristote,121 sq.,,false,vol_8
Aristote,138 n.,,false,vol_8
Aristote,197 n,,false,vol_8
Aristote,200,,true,vol_8
Aristote,216,,false,vol_8
Aristote,553,,false,vol_8
Aristoxène,9,,false,vol_8
Aristoxène,16,,false,vol_8
Aristoxène,25,,false,vol_8
Aristoxène,82,,true,vol_8
Aristoxène,378,,true,vol_8
Arnold (Gottfried),613 n,,false,vol_8
Artusius (J. M.),399,,true,vol_8
Atwood (George),273 n,,false,vol_8
Aubert (Jean),221 n,,false,vol_8
Aubery,,Maurier (du),false,vol_8
"Augier, résid. d'Angleterre",683,,true,vol_8
Augustin (saint),199,,false,vol_8
Augustin (saint),219,,false,vol_8
Augustin (saint),565,,false,vol_8
Augustin (saint),569,,false,vol_8
Augustin (saint),595,,true,vol_8
Augustin (saint),599,,false,vol_8
Augustin (saint),650 sq.,,false,vol_8
Augustin (saint),658,,false,vol_8
Augustin (saint),659,,false,vol_8
Augustin (saint),717,,true,vol_8
Athénée de Naucratis,19 n,,false,vol_8
Athénée de Naucratis,20,,false,vol_8
Bacchius,13,,true,vol_8
Bacchius,438,,true,vol_8
Bacchius,581,,true,vol_8
Bacon (François),269 n,,false,vol_8
Bacon (François),403 n,,false,vol_8
Bacon (François),418,,false,vol_8
Bacon (Roger),211,,true,vol_8
Bacon (Roger),265 n,,false,vol_8
Bachou (Jean),289 n,,false,vol_8
Baigné,,Guidi di Bagno,false,vol_8
Baillet (Adrien),1 sq.,,false,vol_8
Baillet (Adrien),62 n,,false,vol_8
Baillet (Adrien),104 n,,false,vol_8
Baillet (Adrien),328,,false,vol_8
Baillet (Adrien),500 n,,false,vol_8
Baillet (Adrien),695 n,,false,vol_8
Baliani (J.-Bapt.),96 n,,false,vol_8
Baliani (J.-Bapt.),125,,false,vol_8
Baliani (J.-Bapt.),350,,true,vol_8
Baliani (J.-Bapt.),352,,false,vol_8
Baliani (J.-Bapt.),353,,true,vol_8
Baliani (J.-Bapt.),373,,true,vol_8
Baliani (J.-Bapt.),379-383,,true,vol_8
Baliani (J.-Bapt.),708 n,,false,vol_8
Ballard (Pierre),732,,false,vol_8
Balzac (J.-L. Guez de),162 n,,false,vol_8
Balzac (J.-L. Guez de),223,,false,vol_8
Balzac (J.-L. Guez de),464 n,,false,vol_8
Balzac (J.-L. Guez de),528,,true,vol_8
Balzac (J.-L. Guez de),599 n,,false,vol_8
Ban (Jean-Albert),26 n,,false,vol_8
Ban (Jean-Albert),58 n,,false,vol_8
Ban (Jean-Albert),61 n,,false,vol_8
Ban (Jean-Albert),81-83,,false,vol_8
Ban (Jean-Albert),116,,false,vol_8
Ban (Jean-Albert),163-170,,false,vol_8
Ban (Jean-Albert),201,,false,vol_8
Ban (Jean-Albert),256-262,,false,vol_8
Ban (Jean-Albert),341-346,,false,vol_8
Ban (Jean-Albert),347-378,,false,vol_8
Ban (Jean-Albert),384-401,,false,vol_8
Ban (Jean-Albert),461-463,,true,vol_8
Ban (Jean-Albert),486-487,,false,vol_8
Ban (Jean-Albert),491,,false,vol_8
Ban (Jean-Albert),494,,true,vol_8
Ban (Jean-Albert),495,,true,vol_8
Ban (Jean-Albert),524-527,,true,vol_8
Ban (Jean-Albert),535,,false,vol_8
Ban (Jean-Albert),536 sq.,,false,vol_8
Ban (Jean-Albert),732,,false,vol_8
"Bañez (le P.), domin.",597 n,,false,vol_8
"Barberini (Francesco), card.",214,,false,vol_8
"Barberini (Francesco), card.",222,,false,vol_8
"Barberini (Francesco), card.",229 sq.,,true,vol_8
"Barberini (Francesco), card.",341,,true,vol_8
"Barberini (Francesco), card.",438,,true,vol_8
"Barberini (Francesco), card.",509,,true,vol_8
"Barberini (Francesco), card.",648 n,,true,vol_8
"Barberini (Francesco), card.",722 n,,false,vol_8
Bardi (Jérôme),380 n,,false,vol_8
Baronius (César),566,,true,vol_8
Bartholin (Erasmus),93,,false,vol_8
Bartholin (Erasmus),151,,false,vol_8
Bartholin (Erasmus),(Thomas),,false,vol_8
Bartholin (Erasmus),499,,false,vol_8
Basile (Saint),318 n.,,false,vol_8
"Basile, empereur d'Orient",603 n.,,false,vol_8
Bassompierre (François de),239,,true,vol_8
Basson (Sébastien),266 n,,false,vol_8
Basson (Sébastien),269 n,,false,vol_8
Basson (Sébastien),430 n,,false,vol_8
Basson (Sébastien),466 sq.,,false,vol_8
Bataille (Gabriel),609 n.,,false,vol_8
Bathori (le prince Sigismond),515 n.,,false,vol_8
Bavius,9.,,false,vol_8
Beaugrand (Jean de),54 n sqq.,,true,vol_8
Beaugrand (Jean de),59,,true,vol_8
Beaugrand (Jean de),78 n,,false,vol_8
Beaugrand (Jean de),85,,false,vol_8
Beaugrand (Jean de),86,,true,vol_8
Beaugrand (Jean de),90 sqq.,,false,vol_8
Beaugrand (Jean de),107,,true,vol_8
Beaugrand (Jean de),111,,true,vol_8
Beaugrand (Jean de),114 n,,false,vol_8
Beaugrand (Jean de),175,,true,vol_8
Beaugrand (Jean de),179 n,,false,vol_8
Beaugrand (Jean de),199,,true,vol_8
Beaugrand (Jean de),200 n,,false,vol_8
Beaugrand (Jean de),276,,false,vol_8
Beaugrand (Jean de),298,,true,vol_8
Beaugrand (Jean de),335,,true,vol_8
Beaugrand (Jean de),339,,false,vol_8
Beaugrand (Jean de),349 sq.,,true,vol_8
Beaugrand (Jean de),376 n,,false,vol_8
Beaugrand (Jean de),417,,false,vol_8
Beaugrand (Jean de),470-474,,true,vol_8
Beaugrand (Jean de),757 n.,,false,vol_8
Beaulieu (de),691 n.,,false,vol_8
Beaune (de),,Debeaune,false,vol_8
Beaune (Jacques de),84.,,false,vol_8
Beda (le Vénérable),342,,true,vol_8
Beda (le Vénérable),399,,true,vol_8
Beeckman (Isaac),57 n,,false,vol_8
Beeckman (Isaac),58 n,,false,vol_8
Beeckman (Isaac),96 n,,false,vol_8
Beeckman (Isaac),98 n,,false,vol_8
Beeckman (Isaac),100 n,,false,vol_8
Beeckman (Isaac),101 n,,false,vol_8
Beeckman (Isaac),104,,true,vol_8
Beeckman (Isaac),112 n,,false,vol_8
Beeckman (Isaac),118 sq.,,false,vol_8
Beeckman (Isaac),124,,false,vol_8
Beeckman (Isaac),174 n,,false,vol_8
Beeckman (Isaac),182,,false,vol_8
Beeckman (Isaac),194 n,,false,vol_8
Beeckman (Isaac),205 n,,false,vol_8
Beeckman (Isaac),206 n sq.,,false,vol_8
Beeckman (Isaac),213 n,,false,vol_8
Beeckman (Isaac),266 n,,false,vol_8
Beeckman (Isaac),269 n,,false,vol_8
Beeckman (Isaac),271 n,,false,vol_8
Beeckman (Isaac),291 n,,false,vol_8
Beeckman (Isaac),348 n,,false,vol_8
Beeckman (Isaac),379,,false,vol_8
Beeckman (Isaac),418,,false,vol_8
Beeckman (Isaac),422 sq.,,false,vol_8
Beeckman (Isaac),459 (Abraham et Isaac),,true,vol_8
Beeckman (Isaac),497 n,,false,vol_8
Beeckman (Isaac),527,,false,vol_8
Beeckman (Isaac),553,,false,vol_8
Beeckman (Isaac),554,,false,vol_8
Beeckman (Isaac),612 n,,false,vol_8
Beeckman (Isaac),704 n,,false,vol_8
Beeckman (Isaac),706 n,,false,vol_8
Beeckman (Isaac),708.,,false,vol_8
Belaval (Yvon),135.,,false,vol_8
"Belin, médecin de Troyes",726.,,false,vol_8
"Bellarmin (Robert), cardinal",136,,true,vol_8
"Bellarmin (Robert), cardinal",563,,true,vol_8
Benedetti (Giambattista),553.,,false,vol_8
Bernard (Saint),447,,true,vol_8
Bernier (J.),84 n.,,false,vol_8
Bernoulli (Jean),152.,,false,vol_8
Berti (Gasparo),121,,false,vol_8
Berti (Gasparo),446,,false,vol_8
Besson (Jacques),541 n.,,false,vol_8
Beth (H. J. E.),68 n.,,false,vol_8
